Ticket ID,Status,Created On,Account,Account ID,Product (Ticket ID),,Serial ID (Ticket ID),Service and Support Team,Ticket Type,Service Category,Work Description (Ticket),Incident Description (Ticket),Sales Unit,Agent,Created By,Resolved On Date,Closing Date,Changed By,City,Postal Code,State,Incident Category,Product Status,Ticket Source,Product Category ID (Affected Product Category),Product Category,,Date of Resolution (Ticket ID),Warranty (Registered Product),Warranty Start Date (Registered Product),Warranty End Date (Registered Product),Product (Ticket Item),Ticket Item,Defective Returns Required,Registered Product,Changed On,Open_Ticket_Years,Open_Ticket_Months,Open_Ticket_Days,Total_Open_Ticket_Days,Counter
869451,Closed,05.06.2023,Medford Hospital,7000111071,BPLSYRPUMP1,,KLTA1L14339,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,IP01,Syringe pump,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,26.06.2023,,,,,1
869445,Closed,05.06.2023,Medford Hospital,7000111071,BPLSYRPUMP1,,KLTA2J16342,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,IP01,Syringe pump,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,26.06.2023,,,,,1
869443,Closed,05.06.2023,Medford Hospital,7000111071,BPLSYRPUMP1,,KLTA1J13158,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,IP01,Syringe pump,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,26.06.2023,,,,,1
869444,Closed,05.06.2023,Medford Hospital,7000111071,BPLSYRPUMP1,,KLTA1L14448,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,IP01,Syringe pump,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,26.06.2023,,,,,1
869464,Closed,05.06.2023,Medford Hospital,7000111071,BPLSYRPUMP1,,KLTA1L14452,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,#,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,IP01,Syringe pump,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,26.06.2023,,,,,1
873647,Open,21.06.2023,New Era Hospital Mother And Child Care,7000033836,MDF2509R,,BZMT2G7795,FLESSING ELECTRONICS DEALER,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,IT Support,#,#,IT Support,Nagpur,440015,Maharashtra,Not assigned,Not assigned,Not assigned,DF02,Defibrillators- Mono phasic,,#,SALES WARRANTY,09.02.2023,08.02.2024,Not assigned,#,#,DEFIBRILLATOR WITH RECODER DF 2509R,21.06.2023,0,0,12,12,1
869474,Closed,05.06.2023,Medford Hospital,7000111071,MECG6208VIEWC,,DETE2E24726,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,EC02,Electrocardiographs-Multi channel,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ECG MACHINE 6208 VIEW PLUS,26.06.2023,,,,,1
869473,Closed,05.06.2023,Medford Hospital,7000111071,MECG6208VIEWC,,DETE1H23292,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,EC02,Electrocardiographs-Multi channel,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ECG MACHINE 6208 VIEW PLUS,26.06.2023,,,,,1
869423,Open,05.06.2023,Dr I Rahim,7000110497,MECGGENX3,,JWMH2D4257,FLESSING ELECTRONICS DEALER,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,IT Support,#,#,IT Support,nagpur,440001,Maharashtra,Not assigned,Not assigned,Not assigned,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,03.02.2023,02.02.2024,Not assigned,#,X,ECG MACHINE GEN X3,05.06.2023,0,0,28,28,1
869434,Open,05.06.2023,KOTHARI HOSPITAL,7000110493,MECGGENX3S,,JWMJ2M4774,ASM_DHARMENDRA,Preventive Measures,Preventive Measures,#,#,Mumbai SO,DHARMENDRA C KOTANGLE,IT Support,#,#,IT Support,NAGPUR,440012,Maharashtra,Not assigned,Not assigned,Not assigned,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,31.01.2023,30.01.2024,Not assigned,#,#,ECG MACHINE GEN X3S,05.06.2023,0,0,28,28,1
869278,Allotment,05.06.2023,SHRADDHA HOSPITAL,7000057129,MFD9713,,DQTB1H57681,BIOTECH ELECTROMEDIC,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s. BIOTECH ELECTRO MEDIC,IT Support,#,#,MAYUR SUDHAKAR DHURI,BARSHI,413411,Maharashtra,Not assigned,Not assigned,Not assigned,GY02,Foetal Doppler,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,FETAL DOPPLER-M9713,06.06.2023,0,0,28,28,1
869449,Allotment,05.06.2023,SHRADDHA HOSPITAL,7000057129,MFD9713,,DQTB1H65766,BIOTECH ELECTROMEDIC,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s. BIOTECH ELECTRO MEDIC,IT Support,#,#,MAYUR SUDHAKAR DHURI,BARSHI,413411,Maharashtra,Not assigned,Not assigned,Not assigned,GY02,Foetal Doppler,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,FETAL DOPPLER-M9713,06.06.2023,0,0,28,28,1
869446,Closed,05.06.2023,Medford Hospital,7000111071,MFM9852,,EPTA2E4095,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,GY03,Foetal Monitor,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,FETAL MONITOR FM 9852,26.06.2023,,,,,1
869494,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1M1068,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869470,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1L1029,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869493,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1L1043,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869471,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1M1065,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869456,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1M1056,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869279,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1L1036,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869492,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1L1038,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869477,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1L1026,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869478,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1M1058,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869440,Allotment,05.06.2023,SHIVAM HOSPITAL,7000111268,MPMVIVEDVUE12OXSPO2,,RFMJ1M1066,H-CARE MEDICAL ENGINEERING,Preventive Measures,Preventive Measures,#,#,Mumbai SO,MEDICAL ENGINEERINGS H CARE,IT Support,#,#,CALLCENTRE4 .,HINGOLI,431513,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH OXYSAT SPO2,07.06.2023,0,0,28,28,1
869269,Open,05.06.2023,Prem Prakash Hospital,7000110499,M9108,,DUTB2K13812,FLESSING ELECTRONICS DEALER,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,IT Support,#,#,IT Support,Nagpur,440016,Maharashtra,Not assigned,Not assigned,Not assigned,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,03.02.2023,02.02.2024,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,05.06.2023,0,0,28,28,1
873649,Open,21.06.2023,SARAD PENDSEY,7000110916,MECG9108D,,KKTA2K6472,FLESSING ELECTRONICS DEALER,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s FLESSING ELECTRONICS,IT Support,#,#,IT Support,Nagpur,440012,Maharashtra,Not assigned,Not assigned,Not assigned,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,16.02.2023,15.02.2024,Not assigned,#,X,MULTI CHANNEL RECORDER 9108D,21.06.2023,0,0,12,12,1
869495,Allotment,05.06.2023,SANJIVANI HOSPITAL,7000109491,MPMEXCELLOADV,,EVTY2G13247,BIOTECH ELECTROMEDIC,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s. BIOTECH ELECTRO MEDIC,IT Support,#,#,CALLCENTRE4 .,SANGOLA,413307,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,03.02.2023,02.02.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO ADV,07.06.2023,0,0,28,28,1
869457,Allotment,05.06.2023,SANJIVANI HOSPITAL,7000109491,MPMEXCELLOD,,EVTD2K13343,BIOTECH ELECTROMEDIC,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s. BIOTECH ELECTRO MEDIC,IT Support,#,#,CALLCENTRE4 .,SANGOLA,413307,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,03.02.2023,02.02.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,07.06.2023,0,0,28,28,1
869496,Allotment,05.06.2023,SANJIVANI HOSPITAL,7000109491,MPMEXCELLOD,,EVTD1F11529,BIOTECH ELECTROMEDIC,Preventive Measures,Preventive Measures,#,#,Mumbai SO,M/s. BIOTECH ELECTRO MEDIC,IT Support,#,#,CALLCENTRE4 .,SANGOLA,413307,Maharashtra,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,#,SALES WARRANTY,03.02.2023,02.02.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,07.06.2023,0,0,28,28,1
869484,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2A19394,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869491,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2H21243,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869447,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2A19397,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,02.02.2023,01.02.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869439,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2H21219,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869485,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2H21235,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869490,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2H21241,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869461,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2H21237,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869460,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2A19395,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869455,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2H21220,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869454,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2A19391,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869448,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2H21238,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,pms done,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869469,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2A19390,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869480,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2A19399,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
869468,Closed,05.06.2023,Medford Hospital,7000111071,MPM5588UPDS,,DNTD2A19388,ASM_DATTATRAYA_ASHRUBA,Preventive Measures,Preventive Measures,PMS DONE,#,Mumbai SO,Not assigned,IT Support,#,26.06.2023,DATTATRAYA ASHRUBA SABNE,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,01.02.2023,31.01.2024,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,26.06.2023,,,,,1
870015,Open,08.06.2023,Mushtaq Ahmad Raina,7000108750,MOGOXY5NEOS,,KCTA1E17312,ASM SAVITA NIKESH,Preventive Measures,Preventive Measures,#,#,Punjab SO,NIKESH SAVITA,IT Support,#,#,IT Support,Anantnag,192101,Jammu and Kashmir,Not assigned,Not assigned,Not assigned,OG01,Oxygen concentrator,,#,SALES WARRANTY,05.08.2022,04.08.2023,Not assigned,#,X,OXYGEN CONCENTRATOR BPL OXY 5 NEO,08.06.2023,0,0,25,25,1
869713,Closed,07.06.2023,Manu Arora Hospital,7000110565,MAMEFLO6,,FNTE3A2742,ASM TUSHANT GANDHI,Preventive Measures,Preventive Measures,MACHINE IS WORKING FINE AND HANDED OVER TO CUSTOMER IN WORKI,#,Punjab SO,TUSHANT GANDHI,IT Support,#,15.06.2023,TUSHANT GANDHI,Amritsar,143105,Punjab,Not assigned,Not assigned,Reported by Customer,AW01,Anaesthesia work station,,15.06.2023,SALES WARRANTY,31.01.2023,30.01.2024,Not assigned,#,X,AWS E FLO 6,15.06.2023,,,,,1
874171,Allotment,23.06.2023,Bhanoo Hospital Pvt. Ltd.,7000110654,MAMEFLO6,,FNTE2L2677,SHAMMI KUMAR,Preventive Measures,Preventive Measures,#,#,Punjab SO,SHAMMI KUMAR,IT Support,#,#,VIJAY SHEKHAR,Mandi,175021,Himachal Pradesh,Not assigned,Not assigned,Reported by Customer,AW01,Anaesthesia work station,,#,SALES WARRANTY,09.02.2023,08.02.2024,Not assigned,#,X,AWS E FLO 6,24.06.2023,0,0,10,10,1
870001,Open,07.06.2023,CHC HAJIN,7000112060,MCOLVIEWC1,,KGTA2J1113,ASM_Mohammad Kashif,Preventive Measures,Preventive Measures,#,#,Punjab SO,MOHAMMAD KASHIF,IT Support,#,#,IT Support,Hajin,193501,Jammu and Kashmir,Not assigned,Not assigned,Not assigned,GY01,Colposcope,,#,SALES WARRANTY,24.01.2023,23.01.2024,Not assigned,#,X,COLPO VIEW C1,07.06.2023,0,0,26,26,1
870010,Open,07.06.2023,Ashirwad Hospital,7000111572,MECG6208VIEWC,,DETE1G21457,NEHA ASSOSIATES DEALER,Preventive Measures,Preventive Measures,#,#,Punjab SO,M/s NEHA ASSOCIATES,IT Support,#,#,IT Support,Banikhet,176303,Himachal Pradesh,Not assigned,Not assigned,Not assigned,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,31.10.2022,30.10.2023,Not assigned,#,X,ECG MACHINE 6208 VIEW PLUS,07.06.2023,0,0,26,26,1
869726,Allotment,07.06.2023,Adesh University,7000001502,FG5008230,,6140BF0479,ASM PARMESH KUMAR,Preventive Measures,Preventive Measures,#,#,Punjab SO,PARMESH KUMAR,IT Support,#,#,CALLCENTRE4 .,Bathinda,151101,Punjab,Not assigned,Not assigned,Reported by Customer,AW02,Penlon-Anaesthesia work station,,#,SALES WARRANTY,02.02.2023,01.02.2024,Not assigned,#,X,Penlon Prima 320 Anesthesia Workstation,10.06.2023,0,0,26,26,1
869725,Open,07.06.2023,Adesh University,7000001502,MPM5588PRB,,DNTY2B20147,ASM PARMESH KUMAR,Preventive Measures,Preventive Measures,#,#,Punjab SO,PARMESH KUMAR,IT Support,#,#,IT Support,Bathinda,151101,Punjab,Not assigned,Not assigned,Not assigned,MP01,Patient monitors,,#,SALES WARRANTY,02.02.2023,01.02.2024,Not assigned,#,X,ULTIMA PRIME,07.06.2023,0,0,26,26,1
869698,Open,07.06.2023,Adesh University,7000001502,MPM5588PRB,,DNTY2B20146,ASM PARMESH KUMAR,Preventive Measures,Preventive Measures,#,#,Punjab SO,PARMESH KUMAR,IT Support,#,#,IT Support,Bathinda,151101,Punjab,Not assigned,Not assigned,Not assigned,MP01,Patient monitors,,#,SALES WARRANTY,02.02.2023,01.02.2024,Not assigned,#,X,ULTIMA PRIME,07.06.2023,0,0,26,26,1
870078,Closed,09.06.2023,SHRI SHANKARA HOSPITAL,7000106365,MBPLCRAYPROPLUSMXSI,,URMA2F1069,ASM_Akhilesh Mishra,Preventive Measures,Preventive Measures,#,#,Raipur SO,BHUPENDRA SONI,IT Support,#,12.06.2023,AKHILESH KUMAR MISHRA,Raipur,492001,Chhattisgarh,Not assigned,Not assigned,Reported by Employee,XR01,C-Arm,,10.06.2023,SALES WARRANTY,25.07.2022,24.07.2023,Not assigned,#,X,C-RAY Pro Plus with 100 Frames Memory,12.06.2023,,,,,1
